timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1736372036836,912,delete_character,200,OK,Thread Group 1-569,text,true,,249,185,1000,1000,http://10.0.107.201:3001/character/91,912,0,0
1736372036836,912,delete_character,200,OK,Thread Group 1-566,text,true,,249,185,1000,1000,http://10.0.107.201:3001/character/97,912,0,0
1736372036836,915,delete_character,200,OK,Thread Group 1-568,text,true,,249,185,1000,1000,http://10.0.107.201:3001/character/48,915,0,0
1736372036836,915,delete_character,200,OK,Thread Group 1-571,text,true,,249,186,1000,1000,http://10.0.107.201:3001/character/100,915,0,0
1736372036836,915,delete_character,200,OK,Thread Group 1-572,text,true,,249,185,1000,1000,http://10.0.107.201:3001/character/11,915,0,0
1736372036836,915,delete_character,200,OK,Thread Group 1-577,text,true,,249,185,1000,1000,http://10.0.107.201:3001/character/88,915,0,0
1736372036836,916,delete_character,200,OK,Thread Group 1-575,text,true,,249,185,1000,1000,http://10.0.107.201:3001/character/55,916,0,0
1736372036836,939,delete_character,200,OK,Thread Group 1-579,text,true,,249,185,1000,1000,http://10.0.107.201:3001/character/82,939,0,0
1736372036836,943,delete_character,200,OK,Thread Group 1-574,text,true,,249,186,1000,1000,http://10.0.107.201:3001/character/100,943,0,0
1736372036836,943,delete_character,200,OK,Thread Group 1-586,text,true,,249,185,1000,1000,http://10.0.107.201:3001/character/99,943,0,0
1736372036837,944,delete_character,200,OK,Thread Group 1-576,text,true,,249,185,1000,1000,http://10.0.107.201:3001/character/22,944,0,0
1736372036837,955,get_character/id,200,OK,Thread Group 1-138,text,true,,265,163,1000,1000,http://10.0.107.201:3001/character/60,955,0,0
1736372036057,1736,get_characters,200,OK,Thread Group 1-209,text,true,,22670,161,1000,1000,http://10.0.107.201:3001/characters,798,0,0
1736372036837,956,get_character/id,200,OK,Thread Group 1-34,text,true,,265,163,1000,1000,http://10.0.107.201:3001/character/99,956,0,0
1736372036057,1737,get_characters,200,OK,Thread Group 1-215,text,true,,22670,161,1000,1000,http://10.0.107.201:3001/characters,800,0,0
1736372036837,957,get_character/id,200,OK,Thread Group 1-137,text,true,,265,163,1000,1000,http://10.0.107.201:3001/character/19,957,0,0
1736372036837,957,delete_character,200,OK,Thread Group 1-580,text,true,,249,185,1000,1000,http://10.0.107.201:3001/character/30,957,0,0
1736372036837,958,get_character/id,200,OK,Thread Group 1-136,text,true,,265,162,1000,1000,http://10.0.107.201:3001/character/2,958,0,0
1736372036837,958,delete_character,200,OK,Thread Group 1-583,text,true,,249,185,1000,1000,http://10.0.107.201:3001/character/74,958,0,0
1736372036837,958,delete_character,200,OK,Thread Group 1-584,text,true,,249,185,1000,1000,http://10.0.107.201:3001/character/21,958,0,0
1736372036837,958,delete_character,200,OK,Thread Group 1-582,text,true,,249,185,1000,1000,http://10.0.107.201:3001/character/84,958,0,0
1736372036852,944,get_character/id,200,OK,Thread Group 1-150,text,true,,265,163,1000,1000,http://10.0.107.201:3001/character/32,944,0,0
1736372036852,944,get_character/id,200,OK,Thread Group 1-142,text,true,,265,163,1000,1000,http://10.0.107.201:3001/character/91,944,0,0
